,Close,High,Low,Open,Volume
2025-11-12,536.7798461914062,542.7722529667557,534.9421479588169,541.1443109161527,6282
2025-11-13,527.45166015625,538.0282853506376,526.9622900036882,537.6487613633618,3475
2025-11-14,528.0009765625,528.6801087403692,515.3470269042127,522.9873705815999,4769
2025-11-17,526.562744140625,531.7761696635188,523.506619164416,530.7374468232953,4716
2025-11-18,518.3931274414062,521.8087823461111,512.6004795619533,519.3020099682949,3681
2025-11-19,521.0198364257812,526.1533466791051,516.5754554551637,516.9949678588421,2428
2025-11-20,524.9947509765625,534.3229580374281,524.9947509765625,531.386676166158,8466
2025-11-21,511.9213562011719,513.3495392385782,505.62931048733174,508.8352702161426,11489
2025-11-24,525.25439453125,525.7937501366922,514.5679239351302,517.3544320088163,3398
2025-11-25,523.946044921875,526.9822365455199,519.4717342654436,526.9023207243948,3188
2025-11-26,532.2455444335938,532.2455444335938,528.8298896930272,530.6275995060669,5346
2025-11-27,531.706298828125,532.9747111993767,531.706298828125,532.2755848303894,930
2025-11-28,533.9833374023438,535.9308817830494,533.0045971420348,533.0245913376864,2313
2025-12-01,532.2655639648438,532.7549341139077,527.781255837572,530.9572242152973,5343
2025-12-02,534.432861328125,539.0470103393387,532.0658651843695,532.0958564824053,2497
2025-12-03,534.5626220703125,537.6187470764697,531.7461835810439,537.4389821888033,3204
2025-12-04,535.3016967773438,537.6287652260995,534.8223237247959,536.5401178017032,2057
2025-12-05,538.4976806640625,541.1942761071454,535.7511606856837,538.4976806640625,1646
2025-12-08,538.1181640625,541.3141268183249,538.0682395265176,539.7561033565742,699
2025-12-09,539.0270385742188,539.1268876446893,536.250527303283,538.8072852780977,1897
2025-12-10,537.468994140625,539.436471840636,535.5513800159829,539.1468607812498,2199
2025-12-11,529.806640625,534.8435444087823,528.3275629023339,532.5949168449271,4491
2025-12-12,524.7796630859375,534.0939851788006,522.9508233097228,533.854141339161,2476
2025-12-15,523.3206176757812,527.9777484452583,520.6722096580056,525.919007392977,3180
2025-12-16,518.3735961914062,520.4523444493769,516.7345819688154,517.2442806232244,5404
2025-12-17,515.1055908203125,526.7184980583529,515.1055908203125,524.6497533819752,6674
2025-12-18,523.6204223632812,523.7103943063757,515.9451141411548,516.3248872379048,3205
2025-12-19,527.8477783203125,528.3175233206338,522.7209029434784,524.4698353742291,3537
2025-12-22,529.1070556640625,530.9459601562681,528.4774350660413,530.4162541619631,2237
